username,acct_desc,location,following,followers,total_tweets,user_created,tweet_created,retweet_count,text,hashtags
AbozeBrain,"Brain for world domination! —Petroleum Engineering |  Machine Learning  | GIS | Writer |  'We move ' Advocate

Know more: ",127.0.0.1,1556,1239,2593,2017-12-13 01:50:39,2020-08-25 16:41:25,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
paul_okewunmi,Python | Data Science | Machine Learning | AI,None,748,183,220,2016-01-06 20:13:37,2020-08-25 12:45:22,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
maxprop_ai,"GIS developer | Data scientist | Machine Learner, AI | Python |",Akure,290,63,27,2018-09-07 06:42:49,2020-08-24 23:26:11,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
api_daily,API News communicate on fresh news about API Technology  on keywords #api #backend ,None,2752,1960,29234,2020-01-22 16:35:54,2020-08-24 21:45:11,2,"#Day55 of #DSN70daysofML

CNN continues today. I got to know some knew terms like the tensorboard, ksize, stripes amidst others.....

With #15 days left on the timeline 🎉🎉🎉

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi @Asanloko1 #MachineLearning #DataSciencist","['Day55', 'DSN70daysofML']"
AjalaOfficial,Christian • Idealist (not perfectionist) • Leftist • Tech •  AI • Drugs,Earth X🌏,2299,1438,13048,2015-04-12 09:34:21,2020-08-24 21:32:28,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,72,572,2020-06-29 07:01:47,2020-08-24 21:13:12,2,"#Day55 of #DSN70daysofML

CNN continues today. I got to know some knew terms like the tensorboard, ksize, stripes amidst others.....

With #15 days left on the timeline 🎉🎉🎉

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi @Asanloko1 #MachineLearning #DataSciencist","['Day55', 'DSN70daysofML']"
fikkyman1,"Christ! 
Tech boy 
United ",Nigeria,425,94,332,2014-09-06 18:56:18,2020-08-24 21:12:05,2,"#Day55 of #DSN70daysofML

CNN continues today. I got to know some knew terms like the tensorboard, ksize, stripes amidst others.....

With #15 days left on the timeline 🎉🎉🎉

@DataScienceNIG @bayoadekanmbi @AiUnilorin @o_funminiyi @Asanloko1 #MachineLearning #DataSciencist","['Day55', 'DSN70daysofML', 'MachineLearning', 'DataSciencist']"
YusufHakeem12,None,None,217,32,390,2016-02-16 12:06:11,2020-08-24 18:19:25,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
EgboDaniel1,"#Astrophysicist 
#DataScientist with #Python and #R programming.
#Entrepreneur
Participant @GSVC Asia-Africa Regional Finals.
@AvHStiftung Awardee.",Interstellar Medium,4374,1781,22907,2012-03-04 22:42:41,2020-08-24 17:22:31,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
o_feranmi_,Learning Machine Learning | Curious about Machine learning applications in power systems | Building @AIplusado #Datascience with @Koladee1,"Lagos, Nigeria",497,256,370,2014-05-13 15:15:46,2020-08-24 15:49:11,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
prof_fuad01,"March 6
|| Industrial Engineer
|| Production Engineer
||Pythonista
|| Data Scientist
|| Machine Learning practioner
 || GGMU
|| Feel free to send a DM.️","Lagos, Nigeria",290,261,562,2017-07-11 22:44:54,2020-08-24 15:36:42,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
o_funminiyi,Embedded Systems | Internet of Things | Artificial Intelligence,None,753,577,1774,2019-05-14 10:29:12,2020-08-24 15:25:28,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
DsnaiUniben,"@datascienceNIG AI+ community in university of Benin. AI meetups/training for knowledge, research and innovation. Lead :@alostweet #1m_AI_talents_in_10_years",University of Benin,75,81,22,2020-01-10 15:28:06,2020-08-24 15:21:23,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
Ayoolafelix,"Catalyzing Africa's growth by bridging the gap between Brands, Design, Technology, and Humans.

Becoming a beast in Visual Design, DS, AI, and UX.",in the process,7960,9369,58701,2013-01-25 09:36:04,2020-08-24 14:15:30,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
dsn_ui,"@DataScienceNIG AI+ Community in UI | AI meetups/trainings for knowledge,
research and innovation.
Lead: @OwojoriErnest 
#1m_AI_talents_in_10_years",None,201,326,279,2020-03-31 15:28:43,2020-08-24 14:11:40,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
EmekaOkoye,"Problem Solver of Real-World problems using #SemanticWeb (#LinkedData #OpenData  #AI #Ontology #Analytics), #IoT #Blockchain. @OpenDataNG @cymantiks. Love #LFC","ÜT: 6.504795,3.360384",977,20195,150648,2007-12-16 16:23:05,2020-08-24 14:11:25,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
OwojoriErnest,Campus Lead @dsn_ui. Ex: @dev_careers... Data Nerd,Nigeria,1350,556,1799,2013-03-12 08:12:18,2020-08-24 14:11:07,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
Nasereliver,"A Muslim| statistician|Data-scientist @AXAMansard||@AISaturdaysIB Facilitator|
LiverpoolDian @LFC|Nigeria Student Ambassador @Zindi|MLI enthusiast","Ibadan, Nigeria",2346,1447,7507,2016-01-04 06:25:39,2020-08-24 13:59:11,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,72,572,2020-06-29 07:01:47,2020-08-24 13:39:07,1,"@DataScienceNIG @DeepMind @black_in_ai @aniediudo @DrSamboMagaji @SOdaibo @jidaw @EmekaOkoye @emekaogbuju @Akinsande1 @jehimuan @OlufemiAwoyemi It was indeed a good challenges to spark us on what to expect going forward, especially for DSN Bootcamp 2020 qualification. #DSN70DaysOfML 

Nice one DSN Team! 👍",['']
SirOnuigweVitus,Data Scientist #Radiographer️ Deep Learning Researcher ️ Mentor @deeplearningai_ Co-organizer @PieandAIAbuja,Nigeria,1657,1970,33190,2015-12-24 00:50:44,2020-08-24 13:37:47,1,"@DataScienceNIG @DeepMind @black_in_ai @aniediudo @DrSamboMagaji @SOdaibo @jidaw @EmekaOkoye @emekaogbuju @Akinsande1 @jehimuan @OlufemiAwoyemi It was indeed a good challenges to spark us on what to expect going forward, especially for DSN Bootcamp 2020 qualification. #DSN70DaysOfML 

Nice one DSN Team! 👍",['DSN70DaysOfML']
AsabiSalami,"#thirsting for knowledge
# I believe in the future of AI
# data is the new crude oil
#aspiring AI research scientist ","Ife, Nigeria",46,39,179,2020-04-06 14:21:34,2020-08-24 13:34:47,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,72,572,2020-06-29 07:01:47,2020-08-24 13:15:48,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
SOdaibo,Physician. Retina Specialist. Fullstack AI Engineer. CEO/Founder RETINA-AI Health. Distinguished Alum UAB. DukeMed Alum. Faculty MD Anderson. Christian. Hub/Dad,"Houston, TX",252,1912,2266,2019-04-06 23:29:08,2020-08-24 13:15:03,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['']
DataScienceNIG,Artificial Intelligence &Data Science Research|Learning in Nigeria &Africa|#1stAIHubLagos #FreeAIbook #AIBootcamp|1m AI talents in 10years|Led by @bayoadekanmbi,Nigeria,447,19119,2479,2017-08-16 11:42:51,2020-08-24 13:14:20,20,"Last week, the 2600+ students in our 70days daily learning submitted over 35,000 quiz assessments.

This is our unique model of building action-based and applicable oriented learning powered by world-class content from @deepmind 

#DSN70DaysofML Prebootcamp Learning 2020 https://t.co/8sGjlsF1SP",['DSN70DaysofML']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,72,572,2020-06-29 07:01:47,2020-08-23 21:37:01,1,"#Day54 of #DSN70DaysOfML
We started Convolutional Neural Network today. The progression from the input, convolution, pooling then output.
#Day51, #Day52 and #Day53 were majorly used for self acquaintance with TENSORFLOW
@DataScienceNIG @bayoadekanmbi @AiUnilorin","['Day54', 'DSN70DaysOfML']"
fikkyman1,"Christ! 
Tech boy 
United ",Nigeria,425,94,332,2014-09-06 18:56:18,2020-08-23 21:36:46,1,"#Day54 of #DSN70DaysOfML
We started Convolutional Neural Network today. The progression from the input, convolution, pooling then output.
#Day51, #Day52 and #Day53 were majorly used for self acquaintance with TENSORFLOW
@DataScienceNIG @bayoadekanmbi @AiUnilorin","['Day54', 'DSN70DaysOfML', 'Day51', 'Day52', 'Day53']"
j04el,Proud Kwasuite... IFB..you Love my Avi thanks FoodieRT my pinned Tweet. Backup account for @jo15el,"Ilorin, Ibadan and Lagos",668,330,513,2019-12-08 21:03:57,2020-08-23 20:42:43,6,"My very first hackathon completed!!! 💃 I've learnt so much form this and I'm very happy I got to participate 🥰.
#DSN70DaysOfML 
#DatascienceNG
@DataScienceNIG @bukaiclub https://t.co/iEQwW1o4wN",['']
Olokotoh,Data Engineer.,"Kano, Nigeria",673,517,1304,2017-08-22 15:25:02,2020-08-23 16:48:13,6,"My very first hackathon completed!!! 💃 I've learnt so much form this and I'm very happy I got to participate 🥰.
#DSN70DaysOfML 
#DatascienceNG
@DataScienceNIG @bukaiclub https://t.co/iEQwW1o4wN",['']
amiynarh,Eccedentesiast| Coder‍| Social activist|Writer |Ambivert|,In my world,675,2549,12920,2017-09-10 21:54:04,2020-08-23 09:28:09,6,"My very first hackathon completed!!! 💃 I've learnt so much form this and I'm very happy I got to participate 🥰.
#DSN70DaysOfML 
#DatascienceNG
@DataScienceNIG @bukaiclub https://t.co/iEQwW1o4wN",['']
IAmSoosy,Saadat Aliyu🇸🇩🇳🇬 | Founder @shamrockhub |Android Dev | Lead @kanokotlin @devcGombe| Github Campus Expert |ex DSC fcapt @googledevs | #WomenInTech Advocate,Nigeria,776,1956,6992,2009-08-23 01:12:07,2020-08-23 04:48:10,6,"My very first hackathon completed!!! 💃 I've learnt so much form this and I'm very happy I got to participate 🥰.
#DSN70DaysOfML 
#DatascienceNG
@DataScienceNIG @bukaiclub https://t.co/iEQwW1o4wN",['']
o_funminiyi,Embedded Systems | Internet of Things | Artificial Intelligence,None,753,577,1774,2019-05-14 10:29:12,2020-08-23 04:01:08,6,"My very first hackathon completed!!! 💃 I've learnt so much form this and I'm very happy I got to participate 🥰.
#DSN70DaysOfML 
#DatascienceNG
@DataScienceNIG @bukaiclub https://t.co/iEQwW1o4wN",['']
Rassh_RAJ,"a computer science student, a writer, sometimes a poet , an aspiring data scientist, your everyday nerd. #data #datascince #ML #Al #python #newbie",Kaduna / kano,444,265,996,2019-05-01 22:39:27,2020-08-23 00:59:55,3,"Well, we can't know it all but we'll keep learning and improving ourselves. 
#DSN70DaysofML
#DataScienceNIG
#Zindi https://t.co/FRxlqM3aZI","['DSN70DaysofML', 'DataScienceNIG', 'Zindi']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,72,572,2020-06-29 07:01:47,2020-08-23 00:59:34,6,"My very first hackathon completed!!! 💃 I've learnt so much form this and I'm very happy I got to participate 🥰.
#DSN70DaysOfML 
#DatascienceNG
@DataScienceNIG @bukaiclub https://t.co/iEQwW1o4wN",['']
Rassh_RAJ,"a computer science student, a writer, sometimes a poet , an aspiring data scientist, your everyday nerd. #data #datascince #ML #Al #python #newbie",Kaduna / kano,444,265,996,2019-05-01 22:39:27,2020-08-23 00:59:04,6,"My very first hackathon completed!!! 💃 I've learnt so much form this and I'm very happy I got to participate 🥰.
#DSN70DaysOfML 
#DatascienceNG
@DataScienceNIG @bukaiclub https://t.co/iEQwW1o4wN","['DSN70DaysOfML', 'DatascienceNG']"
o_funminiyi,Embedded Systems | Internet of Things | Artificial Intelligence,None,753,577,1774,2019-05-14 10:29:12,2020-08-22 23:57:09,3,"Well, we can't know it all but we'll keep learning and improving ourselves. 
#DSN70DaysofML
#DataScienceNIG
#Zindi https://t.co/FRxlqM3aZI","['DSN70DaysofML', 'DataScienceNIG', 'Zindi']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,72,572,2020-06-29 07:01:47,2020-08-22 23:43:46,3,"Well, we can't know it all but we'll keep learning and improving ourselves. 
#DSN70DaysofML
#DataScienceNIG
#Zindi https://t.co/FRxlqM3aZI","['DSN70DaysofML', 'DataScienceNIG', 'Zindi']"
JLilprince,"A graduate of Imo state University,
an Optimist, Soldier for Christ ||
Data Science Enthusiast || Marketer || PC Maintenance Engineer || Singer and Song writer",Lagos Nigeria,68,16,63,2012-09-07 19:40:53,2020-08-22 23:43:00,3,"Well, we can't know it all but we'll keep learning and improving ourselves. 
#DSN70DaysofML
#DataScienceNIG
#Zindi https://t.co/FRxlqM3aZI","['DSN70DaysofML', 'DataScienceNIG', 'Zindi']"
